event_date,upid,event_name,device_category,event_ts,params_key,string_value,int_value,float_value,double_value,traffic_source_name,traffic_source_medium,traffic_source_source
2025-11-11,u297,page_view,desktop,2025-11-10 18:03:29.000000 UTC,page_location,/user/add,,,,twitter,referral,t.co
2025-11-11,u298,OfficialEventsClick,mobile,2025-11-10 18:04:21.000000 UTC,page_location,/surveys/298/responses/new,,,,line,cpc,line.me
2025-11-11,u301,page_view,mobile,2025-11-10 18:05:42.000000 UTC,ga_session_id,,9108023105902284037,,,twitter,referral,t.co
2025-11-11,u308,dummy_event_05,tablet,2025-11-10 18:11:30.000000 UTC,ga_session_id,,9018127120954040370,,,google,organic,google
2025-11-11,u308,dummy_event_06,tablet,2025-11-10 18:11:31.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u314,page_view,tablet,2025-11-10 18:13:58.000000 UTC,page_location,/user/add,,,,line,cpc,line.me
2025-11-11,u319,OfficialEventsClick,mobile,2025-11-10 18:17:33.000000 UTC,Click_Classes,squareBtnM,,,,direct,(none),(direct)
2025-11-11,u319,dummy_event_05,mobile,2025-11-10 18:18:17.000000 UTC,ga_session_id,,8190371697926377262,,,direct,(none),(direct)
2025-11-11,u321,dummy_event_03,desktop,2025-11-10 18:19:29.000000 UTC,ga_session_id,,3724949817213063259,,,twitter,referral,t.co
2025-11-11,u322,page_view,mobile,2025-11-10 18:19:04.000000 UTC,page_location,/surveys/322/responses/new,,,,line,cpc,line.me
2025-11-11,u323,dummy_event_06,tablet,2025-11-10 18:20:46.000000 UTC,ga_session_id,,8411634614283666242,,,direct,(none),(direct)
2025-11-11,u329,purchase,tablet,2025-11-10 18:24:13.000000 UTC,page_location,/checkout/complete,,,,twitter,referral,t.co
2025-11-11,u335,OfficialEventsClick,tablet,2025-11-10 18:27:10.000000 UTC,Click_Classes,participateBtn,,,,direct,(none),(direct)
2025-11-11,u338,page_view,tablet,2025-11-10 18:28:36.000000 UTC,ga_session_id,,3110203234412523500,,,line,cpc,line.me
2025-11-11,u338,dummy_event_04,tablet,2025-11-10 18:29:59.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u352,dummy_event_02,mobile,2025-11-10 18:38:35.000000 UTC,ga_session_id,,3070317279060755205,,,google,organic,google
2025-11-11,u355,dummy_event_06,mobile,2025-11-10 18:40:30.000000 UTC,ga_session_id,,9056689417309451072,,,direct,(none),(direct)
2025-11-11,u356,dummy_event_06,tablet,2025-11-10 18:41:07.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u357,purchase,desktop,2025-11-10 18:41:29.000000 UTC,revenue,,4901,,,twitter,referral,t.co
2025-11-11,u367,purchase,mobile,2025-11-10 18:47:39.000000 UTC,ga_session_id,,4496061028220857454,,,direct,(none),(direct)
2025-11-11,u367,dummy_event_03,mobile,2025-11-10 18:47:51.000000 UTC,ga_session_id,,4496061028220857454,,,direct,(none),(direct)
2025-11-11,u367,dummy_event_04,mobile,2025-11-10 18:47:52.000000 UTC,ga_session_id,,4496061028220857454,,,direct,(none),(direct)
2025-11-11,u369,dummy_event_04,desktop,2025-11-10 18:49:06.000000 UTC,ga_session_id,,7444885632282858097,,,twitter,referral,t.co
2025-11-11,u371,page_view,tablet,2025-11-10 18:48:47.000000 UTC,page_location,/official-events/81?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,direct,(none),(direct)
2025-11-11,u383,page_view,tablet,2025-11-10 18:56:11.000000 UTC,ga_session_id,,3537194160254575520,,,direct,(none),(direct)
2025-11-11,u390,purchase,desktop,2025-11-10 19:01:50.000000 UTC,ga_session_id,,8773882398250789873,,,line,cpc,line.me
2025-11-11,u394,OfficialEventsClick,mobile,2025-11-10 19:03:33.000000 UTC,Click_Classes,participateBtn,,,,line,cpc,line.me
2025-11-11,u394,dummy_event_04,mobile,2025-11-10 19:04:31.000000 UTC,ga_session_id,,6221989186176408009,,,line,cpc,line.me
2025-11-11,u410,page_view,tablet,2025-11-10 19:13:35.000000 UTC,ga_session_id,,3973969193456845758,,,line,cpc,line.me
2025-11-11,u419,OfficialEventsClick,tablet,2025-11-10 19:19:13.000000 UTC,page_location,/surveys/419/responses/2933,,,,direct,(none),(direct)
2025-11-11,u422,page_view,tablet,2025-11-10 19:20:24.000000 UTC,page_location,/official-events/644?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,line,cpc,line.me
2025-11-11,u430,dummy_event_05,mobile,2025-11-10 19:26:44.000000 UTC,ga_session_id,,1082385370121033661,,,line,cpc,line.me
2025-11-11,u431,page_view,tablet,2025-11-10 19:25:47.000000 UTC,ga_session_id,,8957818171193530712,,,direct,(none),(direct)
2025-11-11,u436,OfficialEventsClick,mobile,2025-11-10 19:29:42.000000 UTC,page_location,/surveys/436/responses/3052,,,,google,organic,google
2025-11-11,u441,dummy_event_03,desktop,2025-11-10 19:33:29.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u448,OfficialEventsClick,mobile,2025-11-10 19:37:06.000000 UTC,ga_session_id,,3070649792385443658,,,google,organic,google
2025-11-11,u455,purchase,tablet,2025-11-10 19:41:55.000000 UTC,ga_session_id,,3941196273436625326,,,direct,(none),(direct)
2025-11-11,u459,page_view,desktop,2025-11-10 19:43:13.000000 UTC,page_location,/official-events/1051,,,,direct,(none),(direct)
2025-11-11,u460,page_view,mobile,2025-11-10 19:43:40.000000 UTC,ga_session_id,,5476087520247754810,,,google,organic,google
2025-11-11,u460,dummy_event_05,mobile,2025-11-10 19:45:14.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u466,dummy_event_05,mobile,2025-11-10 19:48:56.000000 UTC,ga_session_id,,7218114680457556651,,,line,cpc,line.me
2025-11-11,u468,dummy_event_04,desktop,2025-11-10 19:50:09.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u469,page_view,mobile,2025-11-10 19:49:58.000000 UTC,page_location,/surveys/469/responses/3283,,,,twitter,referral,t.co
2025-11-11,u474,page_view,desktop,2025-11-10 19:52:18.000000 UTC,ga_session_id,,4305665268871744104,,,line,cpc,line.me
2025-11-11,u474,dummy_event_03,desktop,2025-11-10 19:53:50.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u483,page_view,desktop,2025-11-10 19:57:51.000000 UTC,ga_session_id,,8192751893419253969,,,direct,(none),(direct)
2025-11-11,u485,dummy_event_05,tablet,2025-11-10 20:00:39.000000 UTC,ga_session_id,,9101673415390014097,,,twitter,referral,t.co
2025-11-11,u487,page_view,mobile,2025-11-10 20:00:19.000000 UTC,page_location,/official-events/1357?utm_source=twitter&utm_medium=cpc&utm_campaign=spring_sale,,,,direct,(none),(direct)
2025-11-11,u493,dummy_event_03,mobile,2025-11-10 20:05:33.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u498,purchase,desktop,2025-11-10 20:08:26.000000 UTC,ga_session_id,,2347471332228001228,,,line,cpc,line.me
2025-11-11,u499,dummy_event_05,mobile,2025-11-10 20:09:17.000000 UTC,ga_session_id,,7834747919317315463,,,direct,(none),(direct)
2025-11-11,u501,page_view,desktop,2025-11-10 20:09:02.000000 UTC,page_location,/official-events/1512,,,,twitter,referral,t.co
2025-11-11,u523,dummy_event_05,mobile,2025-11-10 20:24:05.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u525,page_view,desktop,2025-11-10 20:23:50.000000 UTC,ga_session_id,,5110113539990745539,,,twitter,referral,t.co
2025-11-11,u526,OfficialEventsClick,mobile,2025-11-10 20:24:57.000000 UTC,page_location,/surveys/26/responses/new,,,,line,cpc,line.me
2025-11-11,u531,page_view,desktop,2025-11-10 20:27:32.000000 UTC,ga_session_id,,7701352959295945949,,,direct,(none),(direct)
2025-11-11,u538,OfficialEventsClick,mobile,2025-11-10 20:32:21.000000 UTC,page_location,/surveys/38/responses/new,,,,line,cpc,line.me
2025-11-11,u545,page_view,tablet,2025-11-10 20:36:10.000000 UTC,ga_session_id,,4509690131681597043,,,twitter,referral,t.co
2025-11-11,u549,dummy_event_05,desktop,2025-11-10 20:40:07.000000 UTC,ga_session_id,,3411506894380752696,,,twitter,referral,t.co
2025-11-11,u553,dummy_event_05,mobile,2025-11-10 20:42:35.000000 UTC,ga_session_id,,8343466118507262775,,,twitter,referral,t.co
2025-11-11,u556,page_view,mobile,2025-11-10 20:42:57.000000 UTC,page_location,/official-events/117?utm_source=instagram&utm_medium=cpc&utm_campaign=spring_sale,,,,google,organic,google
2025-11-11,u556,purchase,mobile,2025-11-10 20:44:12.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u556,dummy_event_02,mobile,2025-11-10 20:44:23.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u557,dummy_event_02,tablet,2025-11-10 20:45:00.000000 UTC,ga_session_id,,8307327130654750260,,,twitter,referral,t.co
2025-11-11,u561,page_view,desktop,2025-11-10 20:46:42.000000 UTC,page_location,/surveys/61/responses/3927,,,,twitter,referral,t.co
2025-11-11,u561,page_view,desktop,2025-11-10 20:46:57.000000 UTC,ga_session_id,,7757355541223749392,,,twitter,referral,t.co
2025-11-11,u567,OfficialEventsClick,desktop,2025-11-10 20:50:29.000000 UTC,Click_Classes,squareBtnM,,,,direct,(none),(direct)
2025-11-11,u573,page_view,desktop,2025-11-10 20:53:21.000000 UTC,ga_session_id,,8987244623736983105,,,twitter,referral,t.co
2025-11-11,u580,OfficialEventsClick,mobile,2025-11-10 20:58:15.000000 UTC,page_location,/surveys/80/responses/new,,,,google,organic,google
2025-11-11,u580,OfficialEventsClick,mobile,2025-11-10 20:58:15.000000 UTC,ga_session_id,,1665672137530255632,,,google,organic,google
2025-11-11,u586,page_view,mobile,2025-11-10 21:01:32.000000 UTC,page_location,/official-events/448,,,,line,cpc,line.me
2025-11-11,u588,page_view,desktop,2025-11-10 21:02:36.000000 UTC,page_location,/official-events/468,,,,google,organic,google
2025-11-11,u590,OfficialEventsClick,tablet,2025-11-10 21:04:40.000000 UTC,page_location,/surveys/90/responses/4130,,,,line,cpc,line.me
2025-11-11,u591,dummy_event_06,desktop,2025-11-10 21:06:02.000000 UTC,ga_session_id,,4783695262836611229,,,direct,(none),(direct)
2025-11-11,u592,dummy_event_03,mobile,2025-11-10 21:06:36.000000 UTC,ga_session_id,,5716771662455598375,,,google,organic,google
2025-11-11,u594,dummy_event_06,desktop,2025-11-10 21:07:53.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u597,page_view,desktop,2025-11-10 21:09:09.000000 UTC,page_location,/surveys/97/content,,,,twitter,referral,t.co
2025-11-11,u1,page_view,mobile,2025-11-10 15:01:22.000000 UTC,ga_session_id,,8386833053093220124,,,twitter,referral,t.co
2025-11-11,u4,page_view,mobile,2025-11-10 15:02:38.000000 UTC,ga_session_id,,7483270181767997743,,,google,organic,google
2025-11-11,u6,page_view,desktop,2025-11-10 15:03:52.000000 UTC,ga_session_id,,2045170024321160424,,,line,cpc,line.me
2025-11-11,u10,dummy_event_04,mobile,2025-11-10 15:07:43.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u20,dummy_event_06,tablet,2025-11-10 15:13:55.000000 UTC,ga_session_id,,2324597195785258414,,,google,organic,google
2025-11-11,u26,dummy_event_06,tablet,2025-11-10 15:17:37.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u27,dummy_event_06,desktop,2025-11-10 15:18:14.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u31,purchase,mobile,2025-11-10 15:20:27.000000 UTC,page_location,/checkout/complete,,,,direct,(none),(direct)
2025-11-11,u31,dummy_event_05,mobile,2025-11-10 15:20:41.000000 UTC,ga_session_id,,8272017565033386316,,,direct,(none),(direct)
2025-11-11,u32,page_view,tablet,2025-11-10 15:19:44.000000 UTC,page_location,/official-events/352?utm_source=instagram&utm_medium=cpc&utm_campaign=spring_sale,,,,google,organic,google
2025-11-11,u34,page_view,mobile,2025-11-10 15:21:08.000000 UTC,page_location,/official-events/376,,,,line,cpc,line.me
2025-11-11,u34,OfficialEventsClick,mobile,2025-11-10 15:21:33.000000 UTC,ga_session_id,,6273572648876075623,,,line,cpc,line.me
2025-11-11,u36,dummy_event_06,desktop,2025-11-10 15:23:47.000000 UTC,ga_session_id,,2866119120872053253,,,google,organic,google
2025-11-11,u38,page_view,tablet,2025-11-10 15:24:11.000000 UTC,ga_session_id,,1237973864374788437,,,line,cpc,line.me
2025-11-11,u38,purchase,tablet,2025-11-10 15:24:46.000000 UTC,revenue,,2437,,,line,cpc,line.me
2025-11-11,u41,OfficialEventsClick,tablet,2025-11-10 15:25:52.000000 UTC,Click_Classes,participateBtn,,,,twitter,referral,t.co
2025-11-11,u41,OfficialEventsClick,tablet,2025-11-10 15:26:07.000000 UTC,page_location,/surveys/41/responses/287,,,,twitter,referral,t.co
2025-11-11,u55,page_view,mobile,2025-11-10 15:34:25.000000 UTC,ga_session_id,,5498674753382765953,,,direct,(none),(direct)
2025-11-11,u56,page_view,tablet,2025-11-10 15:34:32.000000 UTC,ga_session_id,,5592150246590625399,,,google,organic,google
2025-11-11,u56,dummy_event_04,tablet,2025-11-10 15:36:05.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u70,OfficialEventsClick,mobile,2025-11-10 15:43:45.000000 UTC,page_location,/surveys/70/responses/new,,,,line,cpc,line.me
2025-11-11,u74,page_view,tablet,2025-11-10 15:45:48.000000 UTC,page_location,/official-events/816,,,,line,cpc,line.me
2025-11-11,u80,dummy_event_03,tablet,2025-11-10 15:50:52.000000 UTC,ga_session_id,,6128954227714047121,,,google,organic,google
2025-11-11,u90,dummy_event_04,desktop,2025-11-10 15:57:03.000000 UTC,ga_session_id,,2684213040511943931,,,line,cpc,line.me
2025-11-11,u93,page_view,desktop,2025-11-10 15:57:41.000000 UTC,ga_session_id,,6346752572565312737,,,twitter,referral,t.co
2025-11-11,u103,dummy_event_03,mobile,2025-11-10 16:05:03.000000 UTC,ga_session_id,,4666458955889417659,,,direct,(none),(direct)
2025-11-11,u108,page_view,desktop,2025-11-10 16:07:21.000000 UTC,page_location,/surveys/108/responses/756,,,,google,organic,google
2025-11-11,u109,dummy_event_05,mobile,2025-11-10 16:08:47.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u111,dummy_event_04,desktop,2025-11-10 16:10:00.000000 UTC,ga_session_id,,974197133778883396,,,direct,(none),(direct)
2025-11-11,u113,OfficialEventsClick,tablet,2025-11-10 16:10:16.000000 UTC,ga_session_id,,58051801304870168,,,twitter,referral,t.co
2025-11-11,u115,OfficialEventsClick,mobile,2025-11-10 16:11:45.000000 UTC,Click_Classes,squareBtnM,,,,direct,(none),(direct)
2025-11-11,u116,purchase,tablet,2025-11-10 16:12:52.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u123,dummy_event_02,desktop,2025-11-10 16:17:22.000000 UTC,ga_session_id,,7631141013365672155,,,direct,(none),(direct)
2025-11-11,u124,dummy_event_06,mobile,2025-11-10 16:18:03.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u126,dummy_event_03,desktop,2025-11-10 16:19:14.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u126,dummy_event_06,desktop,2025-11-10 16:19:17.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u130,dummy_event_04,mobile,2025-11-10 16:21:43.000000 UTC,ga_session_id,,1190236672288501617,,,line,cpc,line.me
2025-11-11,u132,dummy_event_05,desktop,2025-11-10 16:22:58.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u133,page_view,mobile,2025-11-10 16:22:46.000000 UTC,page_location,/surveys/133/responses/931,,,,twitter,referral,t.co
2025-11-11,u135,dummy_event_03,desktop,2025-11-10 16:24:47.000000 UTC,ga_session_id,,3248543504264901277,,,direct,(none),(direct)
2025-11-11,u139,dummy_event_05,mobile,2025-11-10 16:27:17.000000 UTC,ga_session_id,,1282893779255645954,,,direct,(none),(direct)
2025-11-11,u145,dummy_event_04,mobile,2025-11-10 16:30:58.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u149,dummy_event_05,tablet,2025-11-10 16:33:27.000000 UTC,ga_session_id,,5703923239329901726,,,twitter,referral,t.co
2025-11-11,u155,OfficialEventsClick,tablet,2025-11-10 16:36:10.000000 UTC,ga_session_id,,6201469661976099585,,,direct,(none),(direct)
2025-11-11,u157,page_view,mobile,2025-11-10 16:37:09.000000 UTC,ga_session_id,,1268215043290180440,,,twitter,referral,t.co
2025-11-11,u160,dummy_event_02,mobile,2025-11-10 16:40:11.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u167,OfficialEventsClick,tablet,2025-11-10 16:43:34.000000 UTC,page_location,/surveys/167/responses/new,,,,direct,(none),(direct)
2025-11-11,u168,dummy_event_02,desktop,2025-11-10 16:45:07.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u175,dummy_event_05,mobile,2025-11-10 16:49:29.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u183,page_view,desktop,2025-11-10 16:53:21.000000 UTC,ga_session_id,,5864627139283717676,,,direct,(none),(direct)
2025-11-11,u186,dummy_event_02,desktop,2025-11-10 16:56:13.000000 UTC,ga_session_id,,5524847999933588636,,,line,cpc,line.me
2025-11-11,u187,page_view,mobile,2025-11-10 16:55:29.000000 UTC,page_location,/official-events/59?utm_source=instagram&utm_medium=cpc&utm_campaign=summer_event,,,,direct,(none),(direct)
2025-11-11,u187,dummy_event_03,mobile,2025-11-10 16:56:51.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u192,page_view,desktop,2025-11-10 16:59:24.000000 UTC,ga_session_id,,39212276900567538,,,google,organic,google
2025-11-11,u198,dummy_event_03,desktop,2025-11-10 17:03:38.000000 UTC,ga_session_id,,8780966679241764128,,,line,cpc,line.me
2025-11-11,u199,dummy_event_05,mobile,2025-11-10 17:04:17.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u205,page_view,mobile,2025-11-10 17:06:45.000000 UTC,ga_session_id,,5962822073483375306,,,twitter,referral,t.co
2025-11-11,u207,page_view,desktop,2025-11-10 17:07:49.000000 UTC,ga_session_id,,8708165363182005498,,,direct,(none),(direct)
2025-11-11,u209,page_view,tablet,2025-11-10 17:08:53.000000 UTC,ga_session_id,,5683617115693522512,,,twitter,referral,t.co
2025-11-11,u210,page_view,desktop,2025-11-10 17:09:35.000000 UTC,ga_session_id,,8116006466156978307,,,line,cpc,line.me
2025-11-11,u212,dummy_event_05,tablet,2025-11-10 17:12:18.000000 UTC,ga_session_id,,6671766268173706292,,,google,organic,google
2025-11-11,u217,page_view,mobile,2025-11-10 17:14:09.000000 UTC,ga_session_id,,5547654208663409080,,,twitter,referral,t.co
2025-11-11,u229,dummy_event_05,mobile,2025-11-10 17:22:47.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u230,OfficialEventsClick,tablet,2025-11-10 17:22:40.000000 UTC,page_location,/surveys/230/responses/1610,,,,line,cpc,line.me
2025-11-11,u232,page_view,mobile,2025-11-10 17:24:04.000000 UTC,ga_session_id,,4959469621185177800,,,google,organic,google
2025-11-11,u232,dummy_event_03,mobile,2025-11-10 17:24:36.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u246,login,desktop,2025-11-10 17:32:07.000000 UTC,ga_session_id,,3309010412393778775,,,line,cpc,line.me
2025-11-11,u246,OfficialEventsClick,desktop,2025-11-10 17:32:17.000000 UTC,ga_session_id,,3309010412393778775,,,line,cpc,line.me
2025-11-11,u248,dummy_event_03,tablet,2025-11-10 17:34:28.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u255,dummy_event_06,desktop,2025-11-10 17:38:50.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u258,dummy_event_04,desktop,2025-11-10 17:40:39.000000 UTC,ga_session_id,,8011733056503765412,,,line,cpc,line.me
2025-11-11,u260,OfficialEventsClick,tablet,2025-11-10 17:40:55.000000 UTC,ga_session_id,,6214916811618567446,,,google,organic,google
2025-11-11,u262,page_view,mobile,2025-11-10 17:42:19.000000 UTC,page_location,/surveys/262/responses/1834,,,,line,cpc,line.me
2025-11-11,u263,dummy_event_06,tablet,2025-11-10 17:43:46.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u266,dummy_event_05,tablet,2025-11-10 17:45:36.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u267,page_view,desktop,2025-11-10 17:44:44.000000 UTC,page_location,/official-events/938?utm_source=twitter&utm_medium=cpc&utm_campaign=summer_event,,,,direct,(none),(direct)
2025-11-11,u270,page_view,desktop,2025-11-10 17:46:50.000000 UTC,page_location,/user/add,,,,line,cpc,line.me
2025-11-11,u270,dummy_event_04,desktop,2025-11-10 17:48:03.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u280,OfficialEventsClick,mobile,2025-11-10 17:53:15.000000 UTC,Click_Classes,participateBtn,,,,google,organic,google
2025-11-11,u280,dummy_event_05,mobile,2025-11-10 17:54:14.000000 UTC,ga_session_id,,7956942512915971180,,,google,organic,google
2025-11-11,u281,page_view,tablet,2025-11-10 17:53:27.000000 UTC,ga_session_id,,7172799184513061265,,,twitter,referral,t.co
2025-11-11,u281,page_view,tablet,2025-11-10 17:54:17.000000 UTC,ga_session_id,,7172799184513061265,,,twitter,referral,t.co
2025-11-11,u281,dummy_event_04,tablet,2025-11-10 17:54:50.000000 UTC,ga_session_id,,7172799184513061265,,,twitter,referral,t.co
2025-11-11,u286,page_view,mobile,2025-11-10 17:56:42.000000 UTC,page_location,/new_users/which,,,,line,cpc,line.me
2025-11-11,u287,page_view,tablet,2025-11-10 17:56:59.000000 UTC,ga_session_id,,6817128683575627497,,,direct,(none),(direct)
2025-11-11,u290,dummy_event_02,tablet,2025-11-10 18:00:21.000000 UTC,ga_session_id,,7956522578254226402,,,line,cpc,line.me
2025-11-11,u292,dummy_event_05,mobile,2025-11-10 18:01:38.000000 UTC,ga_session_id,,1315974228161860032,,,google,organic,google
2025-11-11,u293,dummy_event_02,tablet,2025-11-10 18:02:12.000000 UTC,ga_session_id,,926650450326067820,,,twitter,referral,t.co
2025-11-11,u296,OfficialEventsClick,tablet,2025-11-10 18:03:07.000000 UTC,page_location,/surveys/296/responses/new,,,,google,organic,google
2025-11-11,u296,page_view,tablet,2025-11-10 18:03:17.000000 UTC,ga_session_id,,2593438021098211936,,,google,organic,google
2025-11-11,u298,dummy_event_06,mobile,2025-11-10 18:05:21.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u303,dummy_event_02,desktop,2025-11-10 18:08:22.000000 UTC,ga_session_id,,1639316551191319252,,,direct,(none),(direct)
2025-11-11,u305,OfficialEventsClick,tablet,2025-11-10 18:08:55.000000 UTC,ga_session_id,,3467167473831007753,,,twitter,referral,t.co
2025-11-11,u307,page_view,mobile,2025-11-10 18:09:49.000000 UTC,page_location,/surveys/307/responses/new,,,,direct,(none),(direct)
2025-11-11,u311,OfficialEventsClick,tablet,2025-11-10 18:12:22.000000 UTC,Click_Classes,participateBtn,,,,direct,(none),(direct)
2025-11-11,u316,page_view,mobile,2025-11-10 18:14:57.000000 UTC,page_location,/official-events/1477,,,,google,organic,google
2025-11-11,u317,page_view,tablet,2025-11-10 18:16:14.000000 UTC,page_location,/surveys/317/responses/2219,,,,twitter,referral,t.co
2025-11-11,u319,dummy_event_06,mobile,2025-11-10 18:18:18.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u323,dummy_event_04,tablet,2025-11-10 18:20:44.000000 UTC,ga_session_id,,8411634614283666242,,,direct,(none),(direct)
2025-11-11,u324,page_view,desktop,2025-11-10 18:20:33.000000 UTC,ga_session_id,,1321631946135902483,,,google,organic,google
2025-11-11,u324,OfficialEventsClick,desktop,2025-11-10 18:20:38.000000 UTC,Click_Classes,squareBtnM,,,,google,organic,google
2025-11-11,u326,page_view,tablet,2025-11-10 18:21:22.000000 UTC,page_location,/user/add,,,,line,cpc,line.me
2025-11-11,u329,OfficialEventsClick,tablet,2025-11-10 18:23:28.000000 UTC,ga_session_id,,6645385036736150143,,,twitter,referral,t.co
2025-11-11,u329,OfficialEventsClick,tablet,2025-11-10 18:23:28.000000 UTC,Click_Classes,participateBtn,,,,twitter,referral,t.co
2025-11-11,u332,page_view,tablet,2025-11-10 18:25:04.000000 UTC,ga_session_id,,7525510406950746911,,,google,organic,google
2025-11-11,u333,page_view,desktop,2025-11-10 18:25:21.000000 UTC,ga_session_id,,3641163200152633296,,,twitter,referral,t.co
2025-11-11,u333,dummy_event_06,desktop,2025-11-10 18:26:56.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u334,dummy_event_05,mobile,2025-11-10 18:27:32.000000 UTC,ga_session_id,,6288854194841001257,,,line,cpc,line.me
2025-11-11,u346,page_view,mobile,2025-11-10 18:33:52.000000 UTC,page_location,/surveys/346/responses/new,,,,line,cpc,line.me
2025-11-11,u348,page_view,desktop,2025-11-10 18:34:41.000000 UTC,page_location,/official-events/1829,,,,google,organic,google
2025-11-11,u354,OfficialEventsClick,desktop,2025-11-10 18:38:53.000000 UTC,Click_Classes,participateBtn,,,,line,cpc,line.me
2025-11-11,u354,page_view,desktop,2025-11-10 18:39:03.000000 UTC,page_location,/surveys/354/responses/2478,,,,line,cpc,line.me
2025-11-11,u356,page_view,tablet,2025-11-10 18:40:17.000000 UTC,ga_session_id,,3655635993667304675,,,google,organic,google
2025-11-11,u358,page_view,mobile,2025-11-10 18:40:56.000000 UTC,ga_session_id,,4788346964573897563,,,line,cpc,line.me
2025-11-11,u358,dummy_event_03,mobile,2025-11-10 18:42:18.000000 UTC,ga_session_id,,4788346964573897563,,,line,cpc,line.me
2025-11-11,u366,OfficialEventsClick,desktop,2025-11-10 18:46:32.000000 UTC,page_location,/surveys/366/responses/2562,,,,line,cpc,line.me
2025-11-11,u368,dummy_event_03,tablet,2025-11-10 18:48:28.000000 UTC,ga_session_id,,2322075411649484080,,,google,organic,google
2025-11-11,u382,dummy_event_06,mobile,2025-11-10 18:57:09.000000 UTC,ga_session_id,,8805722614970081587,,,line,cpc,line.me
2025-11-11,u388,dummy_event_04,mobile,2025-11-10 19:00:49.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u389,dummy_event_03,tablet,2025-11-10 19:01:25.000000 UTC,ga_session_id,,1939235254833169830,,,twitter,referral,t.co
2025-11-11,u398,dummy_event_04,tablet,2025-11-10 19:06:59.000000 UTC,ga_session_id,,1559570216085319597,,,line,cpc,line.me
2025-11-11,u400,login,mobile,2025-11-10 19:07:05.000000 UTC,page_location,/user/add,,,,google,organic,google
2025-11-11,u409,page_view,mobile,2025-11-10 19:12:58.000000 UTC,page_location,/surveys/409/responses/2863,,,,twitter,referral,t.co
2025-11-11,u438,OfficialEventsClick,desktop,2025-11-10 19:30:56.000000 UTC,ga_session_id,,185663077164640215,,,line,cpc,line.me
2025-11-11,u440,dummy_event_05,tablet,2025-11-10 19:32:54.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u448,dummy_event_03,mobile,2025-11-10 19:37:48.000000 UTC,ga_session_id,,3070649792385443658,,,google,organic,google
2025-11-11,u458,dummy_event_04,tablet,2025-11-10 19:43:59.000000 UTC,ga_session_id,,1143749364270549654,,,line,cpc,line.me
2025-11-11,u463,dummy_event_02,mobile,2025-11-10 19:47:02.000000 UTC,ga_session_id,,1296766141024081695,,,direct,(none),(direct)
2025-11-11,u468,page_view,desktop,2025-11-10 19:48:36.000000 UTC,ga_session_id,,1460324638038912083,,,google,organic,google
